"species","Spearman_Correlation","P_value"
"Ureibacillus_thermosphaericus",0.387906266958771,0.123919208170614
"Peribacillus_psychrosaccharolyticus",0.38783477760718,0.123994499287308
"Maribellus_comscasis",0.387637575432089,0.124202354204918
"Candidatus_Phytoplasma_luffae",0.387561748560579,0.124282341934351
"Rhodococcus_aetherivorans",-0.387456512423792,0.124393412307036
"Pandoraea_apista",0.387456512423792,0.124393412307036
"Mycobacterium_shigaense",-0.387377606959233,0.124476737705681
"Candidatus_Gullanella_endobia",0.387377606959233,0.124476737705681
"Exiguobacterium_sp._AT1b",0.387377606959233,0.124476737705681
"Cryobacterium_breve",-0.387068547813543,0.124803484246264
"Bohxovirus_oralis",0.38691318950167,0.124967959600228
"Porphyrobacter_sp._ULC335",-0.386859966246396,0.125024340981951
"Urbifossiella_limnaea",-0.38683810600575,0.125047503493553
"Fulvivirga_ligni",0.386709115665418,0.125184239095017
"Corynebacterium_guangdongense",-0.386641145634511,0.125256332363099
"Nocardioides_yefusunii",-0.386545000913771,0.125358358934378
"Aeromicrobium_chenweiae",-0.386541152401656,0.12536244409365
"Burkholderia_gladioli",0.386399116724638,0.125513278601619
"Bosea_vaviloviae",-0.386335320375559,0.12558106819439
"Kitasatospora_sp._MMS16-BH015",-0.38628858629125,0.125630743738223
"Paenimyroides_cloacae",0.386064897301552,0.125868701603821
"Crassaminicella_indica",0.38604901158038,0.125885612602741
"Paenibacillus_sophorae",0.386030578896462,0.12590523693335
"Imtechella_halotolerans",0.385885780701187,0.126059470333835
"Hymenobacter_sp._PAMC_26628",0.385800188472622,0.126150701769714
"Staphylococcus_condimenti",0.38564375348689,0.126317562341963
"Xanthomonas_translucens",-0.385513238155064,0.126456893529967
"Blautia_coccoides",0.385345499617997,0.126636119479877
"Peterkaempfera_bronchialis",-0.385303982237088,0.126680507455044
"Streptomyces_sp._S1A1-7",-0.385077023107703,0.126923350643754
"Paeniclostridium_sordellii",0.384996471075069,0.127009618158599
"Kribbella_sp._CA-293567",-0.384867012229415,0.127148348183679
"Selenomonas_dianae",0.384803921568628,0.128071320927538
"Lancefieldella_parvula",-0.384803921568628,0.128071320927538
"Neisseria_lactamica",0.384803921568628,0.128071320927538
"Cedecea_sp._FDAARGOS_727",0.384719881263333,0.127306144030092
"Romboutsia_ilealis",0.384717545912358,0.127308649759575
"Chromobacterium_amazonense",0.384688965906479,0.12733931763881
"Sphingobacterium_sp._BN32",0.384669496705649,0.127360212081777
"Moorella_glycerini",0.384507295855942,0.127534379658309
"Tepidanaerobacter_acetatoxydans",0.384504091809055,0.127537821760453
"Companilactobacillus_farciminis",0.384388779387173,0.127661744764242
"Mycolicibacterium_parafortuitum",-0.384373279583084,0.127678408355768
"Tatumella_ptyseos",0.384295976668242,0.127761538095233
"Tenacibaculum_sp._SZ-18",0.384128744134465,0.127941504958271
"Shewanella_xiamenensis",0.383854941247184,0.128236538086188
"Sphingomonas_qomolangmaensis",0.383766450400708,0.128331991526429
"Nocardiopsis_sp._HUAS_JQ3",-0.383750509862094,0.12834919154472
"Caldithrix_abyssi",0.383710689918098,0.128392164715327
"Pepyhexavirus_pepy6",0.383710689918098,0.128392164715327
"Microcystis_aeruginosa",0.383556233967569,0.128558946319551
"Arthrobacter_sp._PAMC25284",-0.38350129212446,0.128618308873547
"Chryseobacterium_cucumeris",0.383484476854947,0.128636480937936
"Phreatobacter_cathodiphilus",-0.383482494423685,0.128638623445827
"Ruminococcus_albus",0.383369356054377,0.128760938610879
"Dickeya_zeae",0.383250883157425,0.128889107682423
"Emticicia_oligotrophica",0.383250883157425,0.128889107682423
"Paenibacillus_baekrokdamisoli",0.383227525743402,0.128914387204734
"Spongiactinospora_sp._TRM90649",0.383120834523873,0.12902990201846
"Rheinheimera_mangrovi",-0.382984141393877,0.129178005133172
"Coprococcus_eutactus",0.38248875734403,0.129715730032717
"Crassaminicella_thermophila",0.38248875734403,0.129715730032717
"Ethanoligenens_harbinense",0.382463946823019,0.129742701970426
"Paraburkholderia_aromaticivorans",-0.382462756473295,0.129743996117761
"Neisseria_cinerea",0.382352941176471,0.130676009253024
"Thermosynechococcus_vestitus",0.382302782222577,0.129918001637726
"Anaerococcus_obesiensis",0.382276545669171,0.129946554858579
"Streptomyces_lavendulae",-0.38222106660472,0.130006947040774
"Burkholderia_sp._FERM_BP-3421",0.382157853179089,0.130075782291083
"Pseudoprevotella_muciniphila",0.382065035302392,0.130176900718996
"Thalassotalea_piscium",0.382032935968511,0.13021188334946
"Streptomyces_sp._HM190",-0.381969853257434,0.130280651442238
"Methanobrevibacter_smithii",0.381921419389166,0.130333467571924
"Sulfurimonas_denitrificans",-0.381921419389166,0.130333467571924
"Prevotella_sp._E15-22",0.38159537927323,0.130689394662743
"Clavibacter_phaseoli",-0.381319899362679,0.130990652506789
"Marinomonas_mediterranea",0.38112741077138,0.131201439060503
"Mycolicibacterium_sp._HK-90",-0.381037753634545,0.131299699328781
"Brevundimonas_sp._MF30-B",-0.380756470983854,0.131608304166881
"Pseudomonas_sp._FDAARGOS_380",0.380701147845115,0.131669060255339
"Lonepinella_koalarum",0.380701147845115,0.131669060255339
"Rimavirus_drgrey",0.380701147845115,0.131669060255339
"Streptomyces_sp._M54",-0.380701147845115,0.131669060255339
"Azotobacter_salinestris",0.380674889748145,0.13169790380983
"Thermobifida_halotolerans",-0.380660249300582,0.131713987706835
"Lancefieldella_sp._Marseille-Q7238",-0.380357208360806,0.132047212551035
"Helicobacter_hepaticus",0.380158851617876,0.132265642659179
"Mycolicibacterium_frederiksbergense",-0.380143652936099,0.132282389750282
"Microlunatus_elymi",-0.380116094416854,0.132312759623082
"Clostridium_cochlearium",0.37983385902207,0.132624065317857
"Rufibacter_sp._DG15C",0.379630482346526,0.132848704363245
"Roseiflexus_sp._RS-1",-0.379586888486596,0.132896890121345
"Curtobacterium_sp._BH-2-1-1",-0.379556558141059,0.132930422416344
"Brevibacillus_ruminantium",0.379394823850682,0.13310932986843
"Ornithinimicrobium_cryptoxanthini",-0.37937565804252,0.133130541779764
"Pantoea_sp._At-9b",0.379370313860169,0.133136456913891
"Lacrimispora_xylanolytica",0.379314947186881,0.133197749465733
"Pseudoalteromonas_spongiae",0.378718855967808,0.13385887889302
"Vibrio_japonicus",0.37852630936482,0.134072918528641
"Methylobacterium_indicum",0.378390533248476,0.134223993055642
"Arthrobacter_zhaoxinii",-0.378344907319107,0.134274786275666
"Microbulbifer_celer",0.378343842530611,0.13427597181392
"Brevundimonas_sp._NIBR11",0.377964473009227,0.134698824143407
"Shewanella_oncorhynchi",0.377964473009227,0.134698824143407
"Leptospira_kmetyi",0.377964473009227,0.134698824143407
"Croceibacterium_atlanticum",0.377667429081748,0.135030557397565
"Luteimicrobium_xylanilyticum",-0.377623529863301,0.135079631136858
"Neisseria_brasiliensis",0.377450980392157,0.135998518849547
"Candidatus_Nanosynbacter_sp._HMT-352",0.377450980392157,0.135998518849547
"Aegicerativicinus_sediminis",0.377342765270034,0.135393782021231
"Enterococcus_cecorum",0.377151015555738,0.135608623236882
"Streptomyces_koyangensis",-0.377091119516624,0.135675780556737
"Solidesulfovibrio_carbinoliphilus",0.376889180722205,0.135902370121223
"Schnuerera_ultunensis",0.376548210784037,0.136285555930097
"Ktedonosporobacter_rubrisoli",0.376548210784037,0.136285555930097
"Microbacterium_sp._zg-Y1090",-0.376527603851,0.136308738129029
"Shewanella_glacialimarina",0.376386326354541,0.136467744576226
"Myxococcus_sp._MxC21-1",0.376386326354541,0.136467744576226
"Agromyces_mangrovi",-0.376365502925103,0.136491191975362
"Thioalkalivibrio_versutus",0.376365502925103,0.136491191975361
"Bdellovibrio_reynosensis",0.376325272582528,0.136536499644625
"Marinitoga_piezophila",0.376125856464811,0.136761236760014
"Thalassospira_indica",0.376119407881314,0.136768508419047
"Acetobacter_ghanensis",-0.376092618680975,0.136798719762214
"Spirosoma_radiotolerans",0.375989102483823,0.136915502786617
"Neptuniibacter_halophilus",0.375930218806316,0.136981963819909
"Erwinia_persicina",-0.375838864667672,0.137085117817228
"Winogradskyella_forsetii",0.37579470661509,0.137134998819935
"Treponema_medium",0.375691244826273,0.137251918492571
"Sideroxydans_lithotrophicus",-0.375652061003668,0.137296217149672
"Pseudodesulfovibrio_indicus",-0.375523168228063,0.137442004499065
"Leucobacter_muris",-0.375479433006676,0.137491496572219
"Moritella_sp._24",0.375477962925644,0.137493160373183
"Exiguobacterium_sp._N4-1P",0.375473919347675,0.137497736865344
"Gudongella_oleilytica",0.375426798474461,0.137551075679994
"Bartonella_bacilliformis",0.375343584235631,0.137645305521961
"Brucella_intermedia",0.375212449277931,0.137793890070672
"Stutzerimonas_balearica",-0.375018381902415,0.138013984258995
"Rhodoferax_ferrireducens",0.374990036532712,0.138046151379781
"Streptomyces_rapamycinicus",-0.374928280451464,0.138116251824945
"Halalkalicoccus_jeotgali",-0.374888575246389,0.138161334890702
"Francisella_sp._FSC1006",0.37488021558299,0.138170828120069
"Paracoccus_sp._Arc7-R13",-0.374814667886559,0.138245279647975
"Chryseobacterium_sp._MA9",0.374784214922417,0.138279878678739
"Yersinia_hibernica",0.374758338043833,0.138309283299676
"Pontibacillus_chungwhensis",0.374727569887761,0.138344251628981
"Roseovarius_sp._THAF8",0.374578697476669,0.13851353281306
"Rathayibacter_sp._VKM_Ac-2801",-0.374546615213395,0.138550031904488
"Niabella_ginsenosidivorans",0.374506737922794,0.138595408425612
"Iocasia_fonsfrigidae",0.374486956047966,0.138617922099194
"Mycobacterium_cookii",-0.374344696197709,0.138779901761449
"Kluyvera_intermedia",0.374170190461051,0.138978775360963
"Sphingomonas_sp._7/4-4",-0.374082520106856,0.139078762055735
"Winogradskyella_sp._MH6",0.373864877563964,0.139327194365814
"Sphingomonas_sp._SUN019",0.373782909244223,0.139420837930908
"Treponema_phagedenis",0.373780697473695,0.139423365338163
"Kribbella_qitaiheensis",-0.373715309687653,0.139498098731388
"Leifsonia_shinshuensis",-0.373474125209684,0.139773993396289
"Leisingera_methylohalidivorans",-0.373408022407469,0.139849675003542
"Thioalkalivibrio_sp._K90mix",-0.373256992556822,0.140022696162428
"Neobacillus_mesonae",0.373180929993101,0.140109889923672
"Novosphingobium_aromaticivorans",0.373172037557093,0.14012008614333
"Streptosporangium_roseum",-0.373050656126628,0.140259315273678
"Flintibacter_sp._KGMB00164",0.373045360596203,0.140265391617059
"Pseudomonas_asturiensis",-0.37295921468823,0.140364264989761
"Tepiditoga_spiralis",0.37295921468823,0.140364264989761
"Flavobacterium_davisii",0.372939154178935,0.140387296188396
"Psychrobacter_arcticus",0.372900674550937,0.140431481409875
"Mycoplasma_sp._OR1901",0.372900674550937,0.140431481409875
"Megasphaera_hexanoica",0.372849735386833,0.140489988340612
"Leclercia_sp._W6",-0.372677996249965,0.140687365534709
"Corynebacterium_suranareeae",-0.372677996249965,0.140687365534709
"Enterobacter_oligotrophicus",-0.372677996249965,0.140687365534709
"Pseudomonas_sp._FP1742",-0.372677996249965,0.140687365534709
"Ruegeria_sp._THAF33",-0.372677996249965,0.140687365534709
"Thermococcus_piezophilus",-0.372677996249965,0.140687365534709
"Candidatus_Nitrosopumilus_sp._SW",0.372677996249965,0.140687365534709
"Pseudomonas_sp._B21-051",0.372677996249965,0.140687365534709
"Staphylothermus_hellenicus",0.372677996249965,0.140687365534709
"Borrelia_anserina",0.372677996249965,0.140687365534709
"Myducvirus_myduc",-0.372677996249965,0.140687365534709
"Clostridium_diolis",0.372677996249965,0.140687365534709
"Mycoplasma_haemofelis",0.372677996249965,0.140687365534709
"Pelagibacter_phage_HTVC008M",0.372677996249965,0.140687365534709
"Streptococcus_koreensis",-0.372549019607843,0.141473445278624
"Campylobacter_rectus",0.372549019607843,0.141473445278624
"Pseudonocardia_autotrophica",-0.372543013044974,0.140842633610058
"Corynebacterium_singulare",-0.372541868820369,0.14084395028922
"Geminocystis_sp._NIES-3709",0.372264908241072,0.141162902909639
"Clostridium_sp._001",0.372226253198576,0.14120745821923
"Staphylococcus_sp._M0911",0.372129536797152,0.141318979706886
"Caldanaerobacter_subterraneus",0.371879660480967,0.141607386901087
"Protaetiibacter_larvae",-0.371856508562078,0.141634129318384
"Acinetobacter_cumulans",0.371730148931291,0.14178014655777
"Mycolicibacillus_parakoreensis",-0.37161279153051,0.141915853799399
"Echinicola_soli",0.371573775528205,0.141960990066969
"Paenibacillus_sp._FSL_R5-0345",0.371552425053137,0.14198569387372
"Vibrio_aerogenes",0.371540837555557,0.141999102555241
"Methylomonas_sp._DH-1",0.371378630981342,0.142186894223796
"Acinetobacter_radioresistens",0.370872975974104,0.142773402526582
"Parachlamydia_acanthamoebae",0.370851233319915,0.14279865900806
"Gephyromycinifex_aptenodytis",-0.370784110526889,0.142876648873687
"Streptomyces_sp._So13.3",-0.370659437222878,0.143021584236502
"Kovacikia_minuta",0.370659437222878,0.143021584236502
"Reichenbachiella_agarivorans",0.370659065957834,0.143022015990776
"Bacillus_glycinifermentans",0.370516038892047,0.143188412701226
"Mycolicibacterium_sediminis",-0.370498975882235,0.14320827256449
"Cytophaga_hutchinsonii",0.370488874666671,0.143220030394691
"Mycoplasmoides_fastidiosum",0.370479286817474,0.143231191279031
"Mammaliicoccus_sciuri",0.370464975690986,0.143247851478767
"Microbacterium_sp._PAMC21962",-0.370337232749513,0.143396621516375
"Anoxybacillus_amylolyticus",0.370310264824637,0.143428042049653
"Candidatus_Annandia_adelgestsuga",0.370208237431001,0.143546957718198
"Lactobacillus_sp._CBA3606",0.37020666471436,0.143548791291366
"Candidatus_Kinetoplastibacterium_crithidii",0.370078882067402,0.143697822177218
"Marinomonas_primoryensis",0.370078882067402,0.143697822177218
"Amycolatopsis_methanolica",-0.370074022207403,0.143703492251358
"Parasphingopyxis_algicola",0.369973221688022,0.143821132420018
"Desulfolutivibrio_sulfoxidireducens",0.369695880841956,0.144145146743745
"uncultured_Tolumonas_sp.",0.369605925175312,0.144250348493158
"Paraprevotella_xylaniphila",0.369552498995778,0.14431285451064
"Planococcus_donghaensis",0.369467460061259,0.144412384237575
"Cryobacterium_sp._SO1",-0.369398690837766,0.144492906302414
"Campylobacter_upsaliensis",0.36937650863618,0.144518886070092
"Glaciecola_nitratireducens",0.369193118110862,0.144733795613985
"Peribacillus_muralis",0.36917481521183,0.144755256225814
"Thermovirga_lienii",0.369077158217558,0.144869798414461
"Methanocaldococcus_bathoardescens",0.369077158217558,0.144869798414461
"Croceicoccus_sp._YJ47",0.369047312122477,0.144904817390326
"Rhodococcus_sp._RDE2",-0.369006202308373,0.14495306180161
"Adlercreutzia_hattorii",-0.369006202308373,0.14495306180161
"Acinetobacter_virus_Acj61",-0.369006202308373,0.14495306180161
"Leuconostoc_falkenbergense",-0.368997549262688,0.144963217984288
"Syntrophotalea_acetylenica",0.368932393686311,0.145039707532455
"Phyllobacterium_sp._T1018",0.368932393686311,0.145039707532455
"Thermocrinis_minervae",0.368932393686311,0.145039707532455
"Pseudarthrobacter_sp._MM222",-0.368795523291911,0.145200476996403
"Borrelia_miyamotoi",0.368634032569396,0.145390322856491
"Richelia_sinica",0.368623762408156,0.145402402042943
"Simiduia_agarivorans",0.368438063091806,0.14562092984101
"Afipia_sp._GAS231",0.368438063091806,0.14562092984101
"Methylomonas_sp._EFPC1",0.368438063091806,0.14562092984101
"Corynebacterium_freiburgense",-0.368438063091806,0.14562092984101
"Oceanispirochaeta_crateris",0.368327404412905,0.14575125808138
"Psychrobacillus_sp._AK_1817",0.368221799874032,0.14587570833647
"Nitrosarchaeum_sp._AC2",0.368004836806331,0.146131618112297
"Paraprevotella_clara",0.368003414390714,0.146133296877746
"Pseudanabaena_sp._PCC_7367",0.367990036096994,0.146149086873788
"endosymbiont_of_Pachyrhynchus_infernalis",0.367990036096994,0.146149086873788
"Vibrio_tritonius",0.367936059500833,0.146212805692155
"Parageobacillus_sp._KH3-4",0.367911328295617,0.146242006983186
"Prochlorococcus_sp._MIT_1223",0.367906771012525,0.146247388416459
"Aquabacterium_sp._OR-4",-0.367861025833852,0.146301413780222
"Vibrio_rarus",0.367845697971772,0.146319519145998
"Caballeronia_sp._TF1N1",0.367682572691894,0.146512298831944
"Qipengyuania_citrea",0.367653271649088,0.146546944907355
"Prevotella_jejuni",0.367647058823529,0.147102619923446
"Flocculibacter_collagenilyticus",0.367635934689763,0.146567447079175
"Serratia_liquefaciens",-0.367602242104438,0.146607296545511
"Tateyamaria_omphalii",0.367596622774081,0.14661394345717
"Sphingomonas_panacisoli",0.367573522057353,0.146641270664715
"Bragavirus_pm5461",0.367573522057353,0.146641270664715
"Lactobacillus_sp._JM1",-0.367573522057353,0.146641270664715
"Companilactobacillus_futsaii",0.367463359870545,0.146771636027477
"Sphingobacterium_hotanense",0.367420506021673,0.146822370484469
"Anabaena_cylindrica",0.367397674521801,0.146849405485329
"Nocardioides_humi",-0.367362745319992,0.146890772088418
"Oceanobacillus_kimchii",0.367355053377098,0.146899882717075
"Acidisoma_sp._PAMC_29798",0.367308653819304,0.146954848317704
"Flavobacterium_pectinovorum",0.367224692154391,0.147054346334292
"Sphingobium_sp._KCTC_72723",0.36717971385385,0.147107666430931
"Tupanvirus_deep_ocean",0.367171436042318,0.147117480909354
"Pelosinus_sp._UFO1",0.367133644739356,0.147162293365268
"Mogibacterium_pumilum",0.36709700066358,0.147205754375227
"Phyllobacterium_zundukense",0.367026163460738,0.147289794399843
"Nocardioides_sp._S5",-0.366872268276421,0.147472486122548
"Nakamurella_sp._PAMC28650",-0.366864919665326,0.147481213667408
"Paraconexibacter_antarcticus",-0.366864919665326,0.147481213667408
"Pseudanabaena_galeata",0.366812500272555,0.147543479576436
"Emticicia_sp._21SJ11W-3",0.366807775959252,0.147549092193484
"Tessaracoccus_flavus",-0.366772633740578,0.147590846722944
"Mycobacterium_florentinum",-0.366761652436474,0.147603895911723
"Nissabacter_sp._SGAir0207",-0.366715773931538,0.147658422317236
"Mesorhizobium_sp._NZP2077",0.366699913543946,0.147677275524981
"Streptomyces_sp._ADI95-16",-0.366679398811285,0.14770166378533
"Vibrio_alginolyticus",0.366639506304291,0.147749096560016
"Mucilaginibacter_sp._KACC_22063",0.366639506304291,0.147749096560016
"Marisediminicola_antarctica",-0.366568579470848,0.14783345533767
"Actinoplanes_sp._L3-i22",-0.366383340986269,0.148053929208525
"Collinsella_aerofaciens",0.36635459090137,0.148088168179683
"Nisaea_acidiphila",0.366234609296627,0.148231114799553
"Erythrobacter_sp._SCSIO_43205",-0.366227098899633,0.148240065857237
"Gordonia_sp._PP30",-0.365969657647045,0.148547113584106
"Campylobacter_insulaenigrae",0.3659625273557,0.148555623997936
"Luteibacter_aegosomatissinici",0.365954018479117,0.148565780268981
"Pseudomonas_izuensis",0.365948207425318,0.148572716667472
"Candidatus_Amoebophilus_asiaticus",0.365869859648606,0.148666258568778
"Paenibacillus_tianjinensis",0.365636212063565,0.148945456892141
"Fibrella_aestuarina",0.36561645168243,0.148969086080001
"Mycobacteroides_immunogenum",-0.365367745899374,0.1492667040484
"Pseudoclavibacter_sp._Marseille-Q3772",-0.365316140285289,0.14932850963412
"Chitinophaga_filiformis",0.365283761996219,0.149367296493992
"Streptococcus_mitis",0.365196078431373,0.149975604436035
"Streptococcus_sp._NPS_308",0.365196078431373,0.149975604436035
"Pseudooceanicola_spongiae",-0.36515085769359,0.149526578394175
"Arcobacter_nitrofigilis",0.36515085769359,0.149526578394175
"Pedobacter_sp._SL55",0.365100168560657,0.14958735838416
"Salipiger_sp._CCB-MM3",-0.365044088254684,0.149654622447903
"Algoriphagus_sp._TR-M5",0.364809811365192,0.149935843185189
"Calothrix_sp._PCC_7507",0.364804300602413,0.149942462522415
"Caloramator_sp._E03",0.364792345743244,0.149956822970865
"Enterococcus_faecium",-0.364641502331382,0.15013810019602
"Avibacterium_paragallinarum",0.364417452231992,0.150407630183231
"Streptomyces_sp._MST-110588",-0.364308369702501,0.150538974825908
"Muricauda_sp._SCSIO_64092",0.36428772125117,0.150563846126213
"Halalkalibacter_krulwichiae",0.364278067159533,0.150575475554205
"Arthrobacter_sp._U41",0.364203813571042,0.15066494275823
"Streptococcus_thermophilus",-0.364193814621342,0.150676993136367
"Acidilutibacter_cellobiosedens",0.364009140976265,0.150899673503693
"Saccharomonospora_xinjiangensis",-0.364009140976265,0.150899673503693
"cyanobacterium_endosymbiont_of_Epithemia_turgida",0.363863585267162,0.151075343432829
"Mycolicibacter_sp._MYC123",-0.363863585267162,0.151075343432829
"Lysinibacillus_sp._2017",-0.363803437554499,0.151147975908254
"Sulfurovum_mangrovi",0.363704014810369,0.151268087893305
"Flavobacterium_humidisoli",0.363648904039501,0.151334694903233
"Bacillus_sp._1NLA3E",0.363648904039501,0.151334694903233
"Pandoraea_thiooxydans",0.36356681740748,0.151433942086316
"Brucella_inopinata",-0.363471109273747,0.151549714440576
"Mesorhizobium_sp._C432A",-0.363471109273747,0.151549714440576
"Pseudomonas_sp._NIBRBAC000502773",0.363197646794765,0.151880838053475
"Helicobacter_heilmannii",0.363197646794765,0.151880838053475
"Halorubrum_lacusprofundi",0.363197646794765,0.151880838053475
"Streptomyces_sp._M2",-0.363197646794765,0.151880838053475
"Acinetobacter_sp._FDAARGOS_724",-0.363197646794765,0.151880838053475
"Aeromicrobium_wangtongii",-0.363173505146013,0.151910093780168
"Streptomyces_alboniger",-0.363030094721089,0.152083962934841
"Moumouvirus_moumou",0.362977607793676,0.152147631375837
"Escherichia_coli",0.36296757282127,0.152159806209473
"Flavobacterium_sp._F-323",0.362803975672786,0.152358382531304
"Streptococcus_gwangjuense",0.362745098039216,0.152887807312487
"Tannerella_serpentiformis",0.362745098039216,0.152887807312487
"Fusobacterium_pseudoperiodonticum",0.362745098039216,0.152887807312487
"Demequina_sp._OYTSA14",-0.362651376727793,0.152543768213812
"Barrientosiimonas_endolithica",-0.362547020528765,0.152670634378445
"Desemzia_incerta",0.362538561954018,0.152680920643023
"Winkia_neuii",-0.362310765159957,0.152958116309786
"Microlunatus_soli",-0.362065869659125,0.153256500726074
"Flavobacterium_sp._GSB-24",0.362065869659125,0.153256500726074
"Prevotella_dentalis",0.361963462654672,0.153381392421913
"Hymenobacter_sp._YIM_151500-1",0.361599788004575,0.153825476153982
"Flavobacterium_sp._KBS0721",0.36143866976468,0.15402249733002
"[Mycoplasma]_anseris",0.36140206848932,0.154067278608485
"Entomomonas_asaccharolytica",0.361196661923844,0.154318755767371
"Stenotrophomonas_sp._SAU14A_NAIMI4_5",-0.361160018110316,0.154363647746785
"Neptunomonas_japonica",0.360926861335806,0.15464949393921
"Corynebacterium_xerosis",-0.360666625705676,0.154968963227124
"Rubrobacter_marinus",-0.360633830284852,0.155009255204229
"Limosilactobacillus_gastricus",0.360582023543381,0.15507291872468
"Actinotalea_sp._JY-7876",-0.360509177343025,0.155162466978425
"Hydrogenophaga_crassostreae",-0.360445746689547,0.155240469529834
"Flavobacterium_columnare",0.360339858429646,0.155370742836464
"Streptococcus_intermedius",-0.360294117647059,0.155839438178497
"Lautropia_mirabilis",0.360294117647059,0.155839438178497
"Dyadobacter_pollutisoli",0.3601955030671,0.155548461513846
"Rothia_kristinae",-0.360173796661624,0.155575196631809
"Zymobacter_palmae",0.360085355938747,0.155684158654124
"Conexibacter_sp._DBS9H8",-0.359781047250664,0.156059473592229
"Vibrio_kanaloae",-0.359781047250664,0.156059473592229
"Paenibacillus_chitinolyticus",0.3597250512022,0.156128602437977
"Streptomyces_ficellus",-0.359675156790817,0.156190216145173
"Streptococcus_troglodytae",-0.359610274605745,0.156270362680909
"Mycoplasma_feriruminatoris",0.359510269328436,0.156393950152576
"Actinobacillus_genomosp._1",0.359509473077352,0.15639493443348
"Halomonas_aestuarii",-0.359472346533708,0.156440832853967
"Pukyongia_salina",0.359434973019931,0.156487045833499
"Prodigiosinella_sp._LS101",0.359354546030267,0.156586526596568
"Citrobacter_youngae",0.359282389980871,0.156675813503627
"Marivivens_sp._LCG002",0.359273671648615,0.156686604030097
"Streptomyces_cyaneochromogenes",-0.359218649560095,0.156754715540884
"Acinetobacter_baylyi",-0.359205756277949,0.156770678963223
"Edaphobacter_sp._12200R-103",-0.359040244669383,0.156975700109028
"Thermococcus_siculi",0.359040244669383,0.156975700109028
"Paraliobacillus_zengyii",0.358947683777874,0.15709043566317
"Peptoniphilus_ivorii",0.35889983578988,0.157149768824688
"Otariodibacter_oris",0.358823095706719,0.157244960936233
"Candidatus_Rhodoluna_planktonica",0.358821771532177,0.157246603849712
"Pseudomonas_sp._FP1154",0.358821771532177,0.157246603849712
"Halomonas_sp._ZZQ-149",-0.358821771532177,0.157246603849712
"Streptococcus_sp._NCTC_11567",0.358723441505783,0.157368635213699
"Arcanobacterium_canis",-0.358702053336413,0.157395187264421
"Cellulomonas_palmilytica",-0.358525443821565,0.157614552912798
"Streptomyces_sudanensis",-0.358525443821565,0.157614552912798
"Micromonospora_sp._WMMD1076",-0.358397273992007,0.157773881719621
"Neisseria_animalis",0.358282478288692,0.157916677763374
"Nitrospina_watsonii",0.358259966669248,0.157944690569547
"[Haemophilus]_ducreyi",0.357936016239122,0.158348178298683
"Enterobacter_chengduensis",-0.357936016239122,0.158348178298683
"Picosynechococcus_sp._PCC_7003",0.357936016239122,0.158348178298683
"Neisseria_mucosa",0.357843137254902,0.158830702106608
"Loigolactobacillus_bifermentans",-0.3578334927413,0.158476019107161
"Rhodospirillum_rubrum",0.357767052312399,0.158558903787335
"Sedimenticola_selenatireducens",0.357706130681505,0.158634929564771
"Treponema_sp._OMZ_799",0.357680238854981,0.158667248166639
"Corynebacterium_comes",-0.357460011827025,0.158942319552072
"Brevibacillus_formosus",0.357439916186097,0.158967435798301
"Paenibacillus_physcomitrellae",0.35738947617979,0.159030489356214
"Nostoc_edaphicum",0.357354144243804,0.159074666853212
"Mycobacterium_lepromatosis",-0.35724788371685,0.159207580438765
"Pseudodesulfovibrio_aespoeensis",0.35724788371685,0.159207580438765
"Niallia_circulans",0.357244522995535,0.159211785348168
"Lacticaseibacillus_pantheris",0.35721725415588,0.159245906698378
"Rhodococcus_sp._WB9",0.35721725415588,0.159245906698378
"Rhodococcus_sp._YL-1",-0.35721725415588,0.159245906698378
"Candidatus_Kinetoplastibacterium_blastocrithidii",0.35721725415588,0.159245906698378
"Vibrio_ostreae",-0.35721725415588,0.159245906698378
"Candidatus_Liberibacter_americanus",0.35721725415588,0.159245906698378
"Nitratiruptor_tergarcus",-0.35721725415588,0.159245906698378
"Haloferax_mediterranei",0.35721725415588,0.159245906698378
"Polymorphobacter_sp._PAMC_29334",-0.35721725415588,0.159245906698378
"Candidatus_Xiphinematobacter_sp._Idaho_Grape",-0.35721725415588,0.159245906698378
"Candidatus_Nitrospira_allomarina",-0.35721725415588,0.159245906698378
"Methanoplanus_endosymbiosus",-0.35721725415588,0.159245906698378
"Levilactobacillus_suantsaii",-0.35721725415588,0.159245906698378
"Nostoc_sp._ATCC_53789",0.35721725415588,0.159245906698378
"Methanonatronarchaeum_sp._AMET-Sl",0.35721725415588,0.159245906698378
"Saccharolobus_shibatae",-0.35721725415588,0.159245906698378
"Streptomyces_sp._VB1",-0.35721725415588,0.159245906698378
"Synechococcus_sp._LA31",-0.35721725415588,0.159245906698378
"Candidatus_Kinetoplastibacterium_sorsogonicusi",-0.35721725415588,0.159245906698378
"Bacillus_sp._CMF12",0.35721725415588,0.159245906698378
"Paenibacillus_sp._S25",0.35721725415588,0.159245906698378
"Paenibacillus_sp._lzh-N1",0.35721725415588,0.159245906698378
"Peptoniphilus_asaccharolyticus",0.35721725415588,0.159245906698378
"Arthrobacter_sp.",0.35721725415588,0.159245906698378
"Microbacterium_sp._A(2022)",0.35721725415588,0.159245906698378
"Rhodococcus_sp._p52",0.35721725415588,0.159245906698378
